,siren,effectifs,code_specialite_1,nb_stagiaires_1,nb_heures_stagiaires_1, 
45604,524143013,1,331.0,109,3106, 
11565,307547554,3,300.0,109,1666, 
76467,775682230,12,100.0,109,1932, 
44009,807397682,1,334.0,109,678, 
15143,831337662,5,336.0,109,2299, 
34972,422199109,1,312.0,109,896, 
15753,511559221,1,314.0,109,1526, 
33614,788876522,34,326.0,109,3374, 
15027,430092791,1,413.0,109,520, 
53761,805269198,4,221.0,109,2380, 
36690,448387654,11,233.0,109,327, 
1911,425030392,0,133.0,109,87255, 
43867,380435917,4,201.0,109,763, 
85710,500429667,38,250.0,109,26128, 
77838,529404634,12,210.0,109,197, 
45396,350681524,38,411.0,109,39252, 
17443,489018325,2,344.0,109,133, 
85369,312084825,10,331.0,109,654, 
60680,519487722,1,310.0,109,1526, 
45079,749871612,3,312.0,109,12304, 
45720,533436705,4,333.0,109,3883, 
77182,444525943,3,413.0,109,4259, 
53938,412548174,0,330.0,109,6710, 
45734,834750408,1,413.0,109,3598, 
76178,521206342,1,413.0,109,1478, 
89606,530845809,5,412.0,109,5746, 
94146,429481682,1,413.0,109,12208, 
10881,390577252,3,415.0,109,31948, 
26005,443738836,23,120.0,109,872, 
2845,316830744,6,214.0,109,1820, 
94102,815121603,1,110.0,109,515, 
38268,808724223,1,315.0,109,1050, 
55648,537586281,1,326.0,109,2363, 
85531,509985735,3,252.0,109,3270, 
33660,327147336,41,999.0,1090,2180, 
53181,502575657,1,128.0,1090,7630, 
67618,335044236,36,255.0,1090,14620, 
13887,827514613,0,331.0,1090,1260, 
89009,662029719,8,336.0,1091,9082, 
40485,811587161,12,333.0,1091,4370, 
20316,478242365,2,120.0,1091,15038, 
33019,393504816,407,326.0,1092,603209, 
90857,780785119,22,344.0,1093,7651, 
58424,398943126,1,413.0,1093,15266, 
74346,499971406,7,344.0,1093,1901, 
21046,529098048,20,221.0,1094,93166, 
23154,130021710,5,210.0,1094,83578, 
9920,492877964,8,344.0,1094,6309, 
40540,380582098,24,125.0,1094,7567, 
92576,814575791,3,344.0,1094,10640, 
40889,811147347,13,128.0,1097,7679, 
41590,505318741,7,331.0,1098,16052, 
69492,519189831,7,300.0,1098,7686, 
89152,383505187,5,326.0,1098,14063, 
80481,533021507,7,326.0,1098,4778, 
47987,487994634,4,413.0,1098,7635, 
39901,422726299,0,136.0,1098,9218, 
21846,266900190,3,331.0,1098,22531, 
2237,534256144,2,413.0,1099,4020, 
83649,798740841,1,311.0,1099,7693, 
69322,511704884,16,326.0,1099,18704, 
47892,753282136,24,413.0,1099,7126, 
21395,266900083,27,330.0,10994,24783, 
89293,503044075,1,344.0,11,22, 
83205,333867760,0,311.0,11,65, 
57657,824514269,2,311.0,11,154, 
89277,481831816,2,231.0,11,98, 
17919,531668747,1,310.0,11,742, 
923,448287474,3,214.0,11,539, 
67654,515003341,1,415.0,11,241, 
13841,399427194,1,336.0,11,172, 
76800,824950497,0,413.0,11,891, 
76812,520723248,0,344.0,11,44, 
979,429457278,2,212.0,11,77, 
9618,412134223,0,331.0,11,88, 
89616,824314074,12,125.0,11,423, 
712,395142243,2,311.0,11,75, 
77466,823109343,1,331.0,11,21, 
67476,529933087,2,320.0,11,61, 
5192,835113259,1,415.0,11,113, 
771,799805130,1,100.0,11,154, 
81492,538857178,0,315.0,11,77, 
5151,339988263,1,136.0,11,183, 
83891,696520915,1,312.0,11,154, 
5141,384459137,8,312.0,11,7088, 
77223,524460524,5,300.0,11,2393, 
94241,807863824,1,314.0,11,154, 
40964,379346513,2,333.0,11,140, 
30510,819218181,1,331.0,11,476, 
79643,511368821,1,413.0,11,294, 
12275,380182667,1,343.0,11,77, 
846,822143681,1,200.0,11,8, 
84204,340291202,4,201.0,11,175, 
15415,799495098,1,413.0,11,27, 
85874,481562833,1,326.0,11,154, 
25189,312395403,2,223.0,11,292, 
57674,801254731,1,336.0,11,147, 
67432,802648923,1,310.0,11,154, 
84958,751568866,1,326.0,11,110, 
5111,808424980,1,999.0,11,24, 
38822,827961970,1,125.0,11,162, 
77119,438038903,2,326.0,11,61, 
67235,411093396,2,115.0,11,149, 
40947,822543203,7,335.0,11,6420, 
25328,753114230,1,315.0,11,98, 
42127,385003751,0,128.0,11,77, 
53474,824971154,3,128.0,11,77, 
10913,530481043,3,323.0,11,175, 
85565,572031649,2,999.0,11,47, 
44645,351810395,1,413.0,11,77, 
37394,397635335,2,314.0,11,147, 
68180,424111573,13,131.0,11,63, 
10921,775544562,189,330.0,11,154, 
13975,448420612,1,310.0,11,77, 
51995,335027447,2,335.0,11,1375, 
47724,821878956,0,100.0,11,41, 
85908,784971822,1,331.0,11,22, 
47744,434002341,2,124.0,11,12, 
36032,805105905,1,333.0,11,320, 
51982,481019099,1,221.0,11,746, 
68051,453314304,2,326.0,11,69, 
76412,385366992,1,243.0,11,172, 
89239,530242684,1,335.0,11,146, 
68316,420935017,2,326.0,11,4, 
68345,504539388,8,131.0,11,903, 
12197,498597111,4,136.0,11,202, 
81272,798385050,1,227.0,11,264, 
21787,268600020,31,331.0,11,406, 
25969,326981560,2,343.0,11,31, 
44757,414790113,2,200.0,11,28, 
76071,451618334,1,999.0,11,39, 
90777,780507190,177,110.0,11,3817, 
68530,512808015,1,330.0,11,286, 
15282,480531656,1,136.0,11,81, 
29846,529850455,2,312.0,11,2135, 
29854,417823028,1,324.0,11,308, 
76188,480871144,1,331.0,11,495, 
90043,520563891,7,125.0,11,413, 
68369,340791177,1,314.0,11,14, 
25882,800226813,4,335.0,11,5004, 
25722,420124125,1,411.0,11,1650, 
11562,784713794,22,334.0,11,2170, 
76574,453127250,3,210.0,11,154, 
76675,533958674,1,413.0,11,264, 
30252,834786816,1,255.0,11,161, 
93402,851151803,2,324.0,11,154, 
44486,480090141,2,333.0,11,628, 
21557,388978983,1,100.0,11,450, 
30284,432701431,2,315.0,11,37, 
83217,413418880,1,212.0,11,308, 
67726,399140961,2,326.0,11,88, 
67711,832911044,0,331.0,11,672, 
30310,511177016,2,343.0,11,95, 
47924,821482296,2,315.0,11,154, 
30316,482652401,1,326.0,11,154, 
11535,531859288,1,326.0,11,9, 
85893,413223736,2,314.0,11,51, 
85601,508000817,5,134.0,11,2805, 
13873,302430442,1,999.0,11,161, 
67820,753414705,1,322.0,11,69, 
10990,808750764,7,100.0,11,326, 
76586,489850289,2,100.0,11,132, 
47790,823089586,1,136.0,11,852, 
53435,529854283,1,315.0,11,77, 
21635,288400039,1,344.0,11,198, 
54688,809042757,0,134.0,11,385, 
41107,793987413,1,100.0,11,80, 
16904,502488463,1,322.0,11,225, 
88415,751368440,1,415.0,11,224, 
67940,439869587,1,313.0,11,77, 
92440,834045312,0,344.0,11,1183, 
67935,452716186,1,315.0,11,24, 
30154,480548809,3,123.0,11,7, 
30184,538547464,1,314.0,11,107, 
67852,751585811,1,114.0,11,645, 
88393,823630710,1,413.0,11,80, 
57617,821399136,1,125.0,11,672, 
21576,518673322,5,311.0,11,2096, 
37648,450619937,1,410.0,11,261, 
44236,450749874,1,314.0,11,144, 
78699,753949023,1,312.0,11,175, 
48556,444310015,2,315.0,11,231, 
93255,834378564,1,413.0,11,77, 
31173,414221531,1,124.0,11,232, 
18333,429441512,2,332.0,11,77, 
66064,776300618,19,125.0,11,381, 
78665,498994201,1,233.0,11,371, 
43562,828144071,1,344.0,11,209, 
81761,538593450,6,100.0,11,290, 
31219,449695972,1,326.0,11,137, 
138,818087256,6,136.0,11,110, 
85765,428720122,2,326.0,11,63, 
78840,407622505,41,132.0,11,22, 
65947,819153834,1,255.0,11,176, 
21143,831709431,31,321.0,11,31, 
188,483302725,2,233.0,11,54, 
24072,841066822,6,310.0,11,1275, 
24549,410199749,2,326.0,11,280, 
24697,533706016,1,100.0,11,262, 
86725,488324492,2,134.0,11,61, 
66359,333041721,1,113.0,11,77, 
315,438027922,1,314.0,11,56, 
81687,822141008,6,232.0,11,7264, 
35734,830027603,1,314.0,11,770, 
24647,517871182,2,227.0,11,33, 
54005,412525115,2,212.0,11,164, 
85750,479380123,1,314.0,11,235, 
86332,420095085,0,314.0,11,2850, 
66239,521052423,13,131.0,11,482, 
78446,532450640,1,333.0,11,240, 
18279,775671076,3,128.0,11,120, 
78528,532291523,18,315.0,11,112, 
21190,808576060,1,312.0,11,115, 
5767,429338205,24,326.0,11,77, 
15578,808265797,1,320.0,11,44, 
24419,821877057,18,255.0,11,77, 
17109,824010904,1,330.0,11,14, 
53916,829068113,1,211.0,11,3, 
79298,434483756,5,411.0,11,6267, 
65396,438036535,1,314.0,11,55, 
53859,392368452,1,211.0,11,77, 
53901,808637920,22,232.0,11,154, 
24275,524499803,1,100.0,11,1925, 
20998,808158315,5,114.0,11,172, 
79271,424866119,2,336.0,11,1414, 
12401,479264657,4,255.0,11,24, 
79178,392950978,1,326.0,11,214, 
31558,827687336,1,310.0,11,70, 
31568,397733056,1,326.0,11,336, 
79270,529756504,2,221.0,11,189, 
90766,454020538,1,413.0,11,450, 
58397,502050313,2,314.0,11,119, 
43623,434835922,1,415.0,11,264, 
31512,495278020,0,201.0,11,32, 
31497,331261388,1,314.0,11,98, 
85804,429186026,2,133.0,11,20, 
65783,398848630,1,331.0,11,88, 
88166,379112741,5,201.0,11,344, 
5871,493585673,6,313.0,11,140, 
126,515034825,1,100.0,11,385, 
48673,809189319,0,413.0,11,162, 
48679,481996767,1,312.0,11,400, 
17849,795349869,1,326.0,11,110, 
18288,438018707,5,314.0,11,71, 
5929,539831164,1,326.0,11,56, 
88145,497679050,1,315.0,11,199, 
24327,491584579,1,315.0,11,77, 
13525,326125663,4,333.0,11,255, 
5963,483067237,4,413.0,11,264, 
35587,820169282,1,212.0,11,1595, 
43772,351361001,1,221.0,11,77, 
43926,401187067,3,131.0,11,132, 
23986,512777475,0,300.0,11,528, 
66406,841989429,1,315.0,11,140, 
85692,388865636,5,210.0,11,49, 
77684,438233389,1,132.0,11,352, 
18402,481381051,3,410.0,11,247, 
15485,848786638,1,333.0,11,77, 
48218,389953605,1,315.0,11,114, 
84936,452224181,205,100.0,11,2202,
51801,352913289,1,324.0,11,59, 
24988,435084595,8,128.0,11,699, 
91601,789995982,1,336.0,11,462, 
93328,789138708,2,326.0,11,217, 
66951,501765754,2,125.0,11,4004, 
66939,817487374,1,333.0,11,231, 
77782,524946951,2,312.0,11,77, 
9518,512588112,1,134.0,11,310, 
9525,792490070,3,333.0,11,73, 
51802,323803569,1,326.0,11,126, 
53661,524499688,2,313.0,11,65, 
5317,840999379,1,201.0,11,80, 
94256,503340614,2,336.0,11,731, 
57763,835067596,1,413.0,11,7, 
21387,780811071,1,135.0,11,330, 
25109,402589600,4,232.0,11,5859, 
665,534138227,17,311.0,11,126, 
67146,799369129,3,315.0,11,64, 
661,423094135,2,134.0,11,2272, 
18245,797607751,1,100.0,11,104, 
16991,527832695,1,251.0,11,103, 
15465,529241085,1,310.0,11,179, 
43342,538445644,1,136.0,11,201, 
47547,491633855,32,100.0,11,175, 
54267,309330835,2,234.0,11,858, 
35836,381332063,17,310.0,11,7200, 
84209,830610523,3,410.0,11,147, 
94281,789258290,1,324.0,11,75, 
24972,821044096,1,201.0,11,250, 
93316,828858340,7,227.0,11,1149, 
66834,809338114,1,310.0,11,28, 
51755,832549042,1,300.0,11,91, 
24835,491159943,1,312.0,11,280, 
81665,409758588,25,136.0,11,295, 
84892,531453249,1,312.0,11,109, 
78215,493366363,1,415.0,11,264, 
78231,95550307,1,250.0,11,154, 
35747,812191443,4,326.0,11,147, 
81670,428929517,15,310.0,11,231, 
66440,751874520,1,413.0,11,14, 
58020,819584517,2,326.0,11,200, 
48447,524742657,1,125.0,11,2057, 
78234,820435493,2,312.0,11,132, 
19167,803631506,6,411.0,11,5665, 
24729,518285945,1,136.0,11,450, 
81679,317555852,1,251.0,11,213, 
40769,753061894,1,415.0,11,140, 
90606,775685621,49,335.0,11,3408, 
79488,451611339,1,252.0,11,88, 
54113,509820114,1,128.0,11,25, 
37961,814234555,1,314.0,11,74, 
54172,302135561,9,111.0,11,941, 
5385,524475001,1,136.0,11,403, 
37952,451978035,5,100.0,11,119, 
9506,828518068,2,326.0,11,771, 
90747,390789303,1,136.0,11,419, 
66749,819196684,0,314.0,11,126, 
21292,493756522,1,212.0,11,193, 
87314,830004040,1,312.0,11,550, 
57926,790920722,1,212.0,11,3168, 
19157,822735064,1,315.0,11,145, 
11234,328443353,19,221.0,11,3234, 
30901,452011190,5,315.0,11,154, 
81643,809561483,10,100.0,11,150, 
66609,331797902,6,333.0,11,124, 
44011,304696677,0,100.0,11,231, 
52061,449536408,1,336.0,11,616, 
1421,353403215,2,128.0,11,77, 
37303,500494984,2,250.0,11,133, 
22849,753947522,1,255.0,11,140, 
56548,321214728,1,312.0,11,154, 
42373,484029442,1,315.0,11,70, 
91468,524152493,1,136.0,11,250, 
28495,531328383,1,344.0,11,21, 
88673,503376014,1,227.0,11,21, 
11992,378856512,1,242.0,11,280, 
93686,791731920,1,310.0,11,224, 
92344,323691766,1,333.0,11,312, 
56632,794445361,7,331.0,11,16, 
45712,524160140,1,136.0,11,129, 
42403,393717103,2,314.0,11,248, 
93658,520521105,1,136.0,11,96, 
93654,829188895,1,321.0,11,42, 
27330,651621153,10,336.0,11,3201, 
73498,529972952,1,128.0,11,154, 
18077,381404748,2,315.0,11,60, 
42342,789669454,1,221.0,11,126, 
83400,832268023,1,250.0,11,329, 
45909,519543805,1,333.0,11,84, 
22491,484266960,22,312.0,11,189, 
56515,351769294,7,333.0,11,273, 
42293,514432269,1,326.0,11,31, 
73108,333289056,1,331.0,11,154, 
73278,524430428,1,326.0,11,298, 
73163,531999837,1,312.0,11,62, 
11985,403727209,1,223.0,11,904, 
93872,753879923,1,252.0,11,536, 
46502,477841639,1,110.0,11,175, 
88690,495361511,2,315.0,11,112, 
55964,414093047,1,333.0,11,139, 
16533,501976542,2,326.0,11,75, 
18802,377779202,1,250.0,11,154, 
70848,834394777,1,331.0,11,2376, 
10011,352132799,6,310.0,11,66, 
27273,507882397,1,312.0,11,266, 
3701,310655493,8,124.0,11,77, 
2312,821924362,7,326.0,11,217, 
36861,451678700,1,315.0,11,77, 
22268,829294214,3,333.0,11,328, 
87207,503977571,9,300.0,11,90, 
27155,491639357,2,326.0,11,149, 
16603,410578090,1,412.0,11,66, 
85200,409253838,2,331.0,11,77, 
46761,344069935,1,999.0,11,73, 
28807,878015411,2,114.0,11,147, 
56866,403786163,1,133.0,11,88, 
88950,447538919,1,326.0,11,147, 
36308,409612777,5,311.0,11,260, 
3772,379443914,19,413.0,11,198, 
22261,326134640,6,122.0,11,193, 
52431,443666771,1,326.0,11,66, 
28739,829056266,3,312.0,11,105, 
46725,314397696,1,222.0,11,249, 
16578,310914296,2,201.0,11,77, 
83358,815399803,1,330.0,11,88, 
80851,956802821,1,326.0,11,288, 
56737,489682542,5,999.0,11,198, 
70752,801393984,3,112.0,11,282, 
86862,402777502,1,331.0,11,352, 
10431,531765022,1,415.0,11,352, 
14355,821449634,1,314.0,11,154, 
12026,395080302,1,326.0,11,112, 
55794,347865487,1,314.0,11,64, 
86805,753498807,1,314.0,11,294, 
27214,452532195,10,128.0,11,308, 
22295,453239469,4,333.0,11,201, 
55741,498173236,1,315.0,11,77, 
28735,419121249,1,221.0,11,410, 
2627,815149109,2,312.0,11,77, 
71370,829840297,6,330.0,11,77, 
41943,539112391,1,315.0,11,429, 
72980,800279614,2,413.0,11,105, 
85304,494800352,1,421.0,11,594, 
42078,799865928,1,315.0,11,77, 
72096,789875135,2,122.0,11,254, 
3035,507908374,1,331.0,11,308, 
27765,508618311,42,315.0,11,105, 
56160,499161891,1,211.0,11,455, 
38450,779681386,12,100.0,11,33, 
14539,751701384,1,136.0,11,99, 
3071,799258462,13,323.0,11,504, 
80489,393212311,3,413.0,11,7, 
42195,814142238,2,344.0,11,72, 
71982,795214956,2,326.0,11,832, 
72701,534562574,2,310.0,11,152, 
46028,821726437,4,336.0,11,236, 
28025,824613665,5,411.0,11,91, 
72164,712920420,11,250.0,11,102, 
56164,534738521,3,324.0,11,2585, 
36636,950369496,1,136.0,11,477, 
2936,819583147,1,128.0,11,8, 
80538,529613812,1,250.0,11,330, 
22664,791585946,7,100.0,11,368, 
14600,330922337,2,415.0,11,616, 
16395,428932834,1,124.0,11,542, 
11919,753927805,2,223.0,11,3637, 
14581,823206503,1,315.0,11,282, 
88817,784114068,1,336.0,11,32, 
72293,818052136,11,312.0,11,35, 
38432,776944829,31,227.0,11,2325, 
27824,389241050,1,320.0,11,231, 
27938,423095413,1,326.0,11,77, 
22650,502187867,34,131.0,11,287, 
22648,502576838,7,312.0,11,3440, 
80590,449192905,1,233.0,11,385, 
71950,421112590,1,346.0,11,44, 
46806,562136036,1,100.0,11,77, 
80643,414910133,1,326.0,11,100, 
38465,779845312,4,314.0,11,77, 
72886,352103360,1,331.0,11,176, 
46385,444489967,3,211.0,11,42, 
84057,531643666,3,312.0,11,2887, 
56432,439302639,2,331.0,11,15, 
86830,322259938,1,999.0,11,29, 
72894,809914377,1,233.0,11,394, 
46366,340863141,1,326.0,11,53, 
80701,482559754,3,326.0,11,125, 
56438,513841452,8,133.0,11,2100, 
52583,511511115,1,326.0,11,550, 
22762,820154870,2,333.0,11,297, 
18029,820539971,0,312.0,11,136, 
10312,392218210,14,333.0,11,6377, 
2648,335145058,8,128.0,11,88, 
10308,775609571,9,124.0,11,462, 
56095,487819906,1,332.0,11,176, 
71712,400817730,1,221.0,11,198, 
71716,534474564,3,232.0,11,308, 
42038,792853798,3,324.0,11,443, 
72786,484166707,1,414.0,11,385, 
71900,481930386,1,413.0,11,116, 
83463,340825140,1,132.0,11,6, 
72795,798289237,1,333.0,11,132, 
38471,780915716,6,210.0,11,154, 
93184,520830506,1,999.0,11,231, 
27678,341497873,4,331.0,11,154, 
72824,824127443,2,312.0,11,59, 
88744,393297676,3,326.0,11,60, 
11885,823470026,1,312.0,11,88, 
16481,829166644,4,326.0,11,93, 
14511,810361428,1,326.0,11,2464, 
22571,789374469,3,212.0,11,505, 
71725,419951249,1,312.0,11,77, 
42217,538414947,0,333.0,11,961, 
28862,800453391,1,311.0,11,70, 
27094,492133442,1,413.0,11,68, 
88965,480057744,3,326.0,11,63, 
53184,408012268,1,315.0,11,44, 
12134,502376700,1,410.0,11,440, 
75344,812488443,1,300.0,11,590, 
47245,750242851,1,250.0,11,77, 
81129,501887210,4,227.0,11,189, 
29417,777210873,15,250.0,11,6932, 
37151,452637978,1,100.0,11,251, 
29425,342012903,2,124.0,11,66, 
26395,831155478,1,312.0,11,53, 
23268,438659757,3,332.0,11,1118, 
44931,513252783,2,125.0,11,499, 
38696,784411936,0,314.0,11,154, 
55139,450470109,1,120.0,11,20, 
69164,494535735,0,315.0,11,264, 
69195,831587548,10,333.0,11,654, 
75297,808117279,1,221.0,11,14, 
69449,812487973,20,312.0,11,6050, 
4162,510515547,1,221.0,11,115, 
26494,402195093,1,131.0,11,1108, 
92189,508028875,1,413.0,11,143, 
12114,488621715,4,111.0,11,116, 
26453,381991876,1,314.0,11,53, 
69623,513534255,2,100.0,11,77, 
47146,817802994,1,127.0,11,191, 
75228,409024569,1,324.0,11,897, 
23245,531291722,1,315.0,11,189, 
10718,535124440,3,125.0,11,43, 
69556,478517162,1,221.0,11,112, 
38194,753564384,1,414.0,11,182, 
47165,801780230,1,136.0,11,158, 
12120,419846811,4,335.0,11,126, 
47171,332023365,28,312.0,11,6618, 
29342,813872389,1,310.0,11,462, 
26345,807607494,1,413.0,11,39, 
69649,505324491,2,300.0,11,420, 
69147,807815501,1,326.0,11,182, 
55134,800634156,1,124.0,11,151, 
26081,392199923,2,234.0,11,10423, 
75861,814219382,1,125.0,11,100, 
14063,489883108,1,326.0,11,112, 
12182,448752337,1,300.0,11,21, 
38727,414201384,2,310.0,11,154, 
37291,838797744,1,312.0,11,77, 
81203,441642147,1,326.0,11,20, 
85060,801164120,1,315.0,11,77, 
88477,428782312,1,326.0,11,55, 
4511,453244204,1,312.0,11,227, 
68649,751420019,2,312.0,11,224, 
44785,488171976,2,232.0,11,385, 
29752,381799097,1,136.0,11,524, 
9742,395126790,2,313.0,11,42, 
4498,339021859,1,312.0,11,176, 
2938,791207244,1,344.0,11,94, 
10824,525246609,2,315.0,11,77, 
91959,449092204,1,224.0,11,340, 
4302,500074810,1,310.0,11,240, 
15182,841715253,5,314.0,11,571, 
4303,828559492,2,324.0,11,122, 
57203,752079905,1,323.0,11,196, 
1565,444323166,1,310.0,11,230, 
42895,752387746,50,100.0,11,182, 
15223,388089260,1,331.0,11,132, 
4325,814515334,4,344.0,11,2927, 
1507,795140540,1,315.0,11,96, 
69064,805076510,1,326.0,11,186, 
92418,815212485,3,233.0,11,230, 
1450,443227046,1,344.0,11,28, 
4346,837683176,0,315.0,11,147, 
29560,797724226,1,333.0,11,2, 
42917,950637413,1,314.0,11,42, 
52162,450724679,1,336.0,11,217, 
54951,753891639,0,133.0,11,1540, 
41540,379357775,3,321.0,11,154, 
45045,503872566,1,134.0,11,275, 
2078,842836827,1,413.0,11,26, 
52337,438297996,0,423.0,11,1680, 
29012,335356127,3,314.0,11,427, 
36958,833278880,59,128.0,11,307, 
52335,316138940,4,100.0,11,385, 
38260,838455962,1,214.0,11,385, 
3881,430074161,2,999.0,11,220, 
16182,792067977,1,326.0,11,399, 
87066,488819772,1,100.0,11,7, 
70022,547280032,2,326.0,11,54, 
83584,750889156,1,331.0,11,42, 
3929,813818424,11,222.0,11,326, 
52306,821895315,2,100.0,11,98, 
83592,509211280,1,333.0,11,66, 
91178,487499782,5,136.0,11,378, 
74224,518986963,3,201.0,11,40, 
46891,318292513,1,326.0,11,107, 
56955,811028877,1,211.0,11,77, 
89726,482207404,1,136.0,11,62, 
52375,391574399,1,124.0,11,297, 
70304,511185811,1,413.0,11,121, 
41687,512696626,5,333.0,11,266, 
70262,828106187,9,136.0,11,680, 
52367,488198334,1,331.0,11,77, 
23020,130022494,5,310.0,11,77, 
38294,504879107,11,312.0,11,6992, 
27007,514832195,1,124.0,11,154, 
36906,438639080,6,321.0,11,15, 
74067,410304737,0,300.0,11,37, 
74071,389589920,0,310.0,11,7, 
70171,509020632,1,136.0,11,243, 
38278,420219420,17,310.0,11,306, 
2107,400470928,10,312.0,11,133, 
93990,437899800,2,315.0,11,140, 
69657,313578783,7,314.0,11,77, 
69974,814026191,1,999.0,11,231, 
29085,520314667,1,100.0,11,561, 
74826,451120224,1,326.0,11,539, 
16130,811930148,11,312.0,11,3619, 
41551,339938656,15,326.0,11,77, 
87037,432605277,2,128.0,11,120, 
57049,325158855,2,123.0,11,71, 
53152,808576755,4,315.0,11,455, 
80097,440710218,15,136.0,11,167, 
29230,412006926,1,315.0,11,77, 
1787,328397328,9,133.0,11,11990, 
1777,499328771,1,410.0,11,528, 
26526,793462714,1,120.0,11,77, 
57064,401514369,3,411.0,11,4456, 
75092,812187243,2,124.0,11,700, 
17979,790182786,4,232.0,11,62, 
74999,390128676,1,326.0,11,462, 
4022,404207987,19,131.0,11,1009, 
22075,775664634,23,314.0,11,154, 
69828,529511016,1,336.0,11,80, 
26760,452065873,1,326.0,11,77, 
3955,791149057,1,326.0,11,154, 
29101,447719535,1,254.0,11,1152, 
3961,820980159,4,315.0,11,73, 
92216,501188411,0,136.0,11,70, 
42673,492153036,9,231.0,11,77, 
47009,333488427,2,133.0,11,63, 
57022,323393355,1,132.0,11,330, 
69875,453316838,77,100.0,11,230, 
89030,838225316,4,999.0,11,5280, 
